,CompanyName,CIN_Number,gst
8739,PRATAP RE-ROLLERS PRIVATE LIMITED   ,U27200MH1991PTC063693,27AAACP3164F1ZM
8740,AROMA TREASURES PRIVATE LIMITED   ,U26915MH2012PTC237129,27AALCA1357J1ZI
8741,BRITE PROOFINGS PRIVATE LIMITED   ,U26933MH1997PTC106948,08AABCB1590J1ZO
8742,GEECY ENGINEERING PRIVATE LIMITED - Geecy Engineering,U27100MH1991PTC062054,27AAACG1432B1ZC
8743,COLOUR ROOF (INDIA) LIMITED - Colour Roof,U27200MH2000PLC126598,27AABCC3215D1ZA
8744,BHALARIA METAL CRAFT PRIVATE LIMITED   ,U27200MH1994PTC080759,24AAACB1703A1ZR
8745,MAPRO FOODS PRIVATE LIMITED - Mapro Foods,U15110MH1990PTC054865,07AACCM2974Q1ZU
8746,EVERGREEN FOODS PVT LTD   ,U15110MH1992PTC069125,07AAACE0979M1ZB
8747,HARISONS STEEL LIMITED - Harisons Steel,U27100MH1999PLC122789,27AAACH8891D1ZE
8748,AMI TECH (INDIA) PRIVATE LIMITED - AMI Tech (India),U27100MH1995PTC140949,27AABCA4593L1ZC
8749,SAMRAT WIRES PRIVATE LIMITED   ,U27100MH2010PTC201776,27AAOCS1287L1ZO
8750,POSCO MAHARASHTRA STEEL PRIVATE LIMITED - Posco Maharashtra Steel,U27100MH2009PTC190873,27AAECP9885H1ZQ
8751,MASINA ALLOYS PRIVATE LIMITED   ,U27101MH2008PTC180118,27AAFCM4853P1ZT
8752,MAA MAHAMAYA STEELS PRIVATE LIMITED   ,U27101MH2004PTC147538,22AAECM0830B1ZC
8753,SHAH BROTHERS ISPAT PRIVATE LIMITED   ,U27101MH2004PTC147842,33AAKCS2766A1ZK
8754,MAHINDRA AUTO STEEL PRIVATE LIMITED - Mahindra Auto Steel,U27100MH2013PTC250979,27AAICM9664P1ZF
8755,AMAN METALLOY PRIVATE LIMITED   ,U27100MH2013PTC248559,27AAMCA0742J1ZM
8756,KALAPURNA STEEL AND ENGG. PRIVATE LIMITED - KALAPURNA,U27100MH2006PTC160598,27AADCK0918P2Z6
8757,PADHAM STEEL ENTERPRISES PRIVATE LIMITED   ,U27100MH2006PTC159977,23AADCP8264F1ZG
8758,JENIL STEEL PRIVATE LIMITED - Jenil Steel Private,U27104MH2002PTC135401,27AABCJ0418M1ZL
8759,JK FILES (INDIA) LIMITED - JK FILES (INDIA),U27104MH1997PLC105955,27AAACH9523J2ZD
8760,LASONS INDIA PRIVATE LIMITED - Lasons,U27104MH1979PTC021757,24AAACL3792R1ZX
8761,AURA MINERALS PRIVATE LIMITED   ,U14298MH2008PTC189012,27AADCG5329C1ZV
8762,PLANET POWER TOOLS PRIVATE LIMITED   ,U27202MH2008PTC183857,37AAECP7937J1ZV
8763,AMERIKAN STEELS PRIVATE LIMITED - Amerikan,U27201MH2004PTC179529,27AAECA6674P1ZZ
8764,DEV METALS AND ALLOYS PRIVATE LIMITED   ,U27201MH2001PTC132021,27AABCD3177F1ZS
8765,K PATEL METAL INDUSTRIES PRIVATE LIMITED   ,U27201MH1992PTC067720,09AAACK8863C1ZF
8766,SUNALCO ALLOYS PRIVATE LIMITED   ,U27200MH2005PTC156915,27AAJCS3980R1ZD
8767,AVAN PROJECTS PRIVATE LIMITED   ,U27101MH2009PTC196148,24AAKCA8119R2Z2
8768,VISTAR METAL INDUSTRIES PRIVATE LIMITED   ,U27101MH2009PTC192733,27AANCS0958H1ZY
8769,JSK INDUSTRIES PRIVATE LIMITED   ,U27100MH2005PTC156332,22AABCJ5937F1ZS
8770,SUNRISE METALLIC (INDIA) PRIVATE LIMITED   ,U27100MH2005PTC155696,27AAJCS2965E2Z4
8771,RAMSONS INDUSTRIES LIMITED   ,U27106MH2009PLC192025,27AAECR3577N1ZQ
8772,MITTAL CORP LIMITED - Mittal,U27106MH1985PLC169768,24AABCJ1303P1ZR
8773,GUNNEBO INDIA PRIVATE LIMITED - Gunnebo India,U27106MH1932PTC001874,07AAACS7236D2ZJ
8774,SHAH STEEL IMPEX PRIVATE LIMITED - Shah Steel Impex,U27105MH2006PTC158627,27AAECM5404F1ZQ
8775,TASTEL FINE FOOD PRIVATE LIMITED   ,U15100MH2006PTC159550,27AACCT4100H1ZQ
8776,ASSAYA HOSPITALITY PRIVATE LIMITED - ASSAYA,U15100MH2016PTC282519,27AAOCA5603L1ZE
8777,CHAMPION ROLLING MILL PRIVATE LIMITED - CHAMPION ROLLING MILL,U27100MH2004PTC144849,27AACCC3441J1ZS
8778,BHAGWATI FERRO METAL PRIVATE LIMITED - Bhagwati Ferro,U27100MH2003PTC140750,27AACCB1835D1Z4
8779,ONETAKEMEDIA.COM PRIVATE LIMITED   ,U27100MH2003PTC138668,27AAECA4366L1ZE
8780,SKS ISPAT AND POWER LIMITED - Sks,U27100MH2000PLC125893,22AAECS3299N1ZW
8781,ASHUTOSH METAL PRIVATE LIMITED   ,U27100MH1999PTC122192,24AADCA2246A1ZH
8782,DAKA MONOLITHICS PRIVATE LIMITED   ,U26920MH1992PTC066153,27AAACD1937C1Z3
8783,DGP SECURITIES LIMITED   ,U26900MH1937PLC002651,27AABCS4946F1ZA
8784,MONTEX GLASS FIBRE INDUSTRIES PRIVATE LIMITED - Montex Glass Fibre Industries,U26109MH1976PTC018819,27AABCM9322K1Z9
8785,KALPSUTRA CHEMICALS PRIVATE LIMITED - Kalpsutra Chemicals,U26102MH1986PTC041296,27AAACA3754C1Z3
8786,FG GLASS INDUSTRIES PRIVATE LIMITED   ,U26101MH2004PTC143853,27AADCM7716R1ZR
8787,SCHOTT GLASS INDIA PRIVATE LIMITED   ,U26100MH1997PTC112295,24AADCS8583L1ZS
8788,JSW CEMENT LIMITED - JSW,U26957MH2006PLC160839,36AABCJ6731B2ZW
8789,RHEOPLAST TECHNOLOGY PRIVATE LIMITED   ,U26955MH2009PTC192957,27AAECR3815K1Z7
8790,HERITAGE MARBLE PRIVATE LIMITED - HERITAGE MARBLE,U26950MH1995PTC092499,27AAACH1588D1ZQ
8791,SURUCHI SPICES PRIVATE LIMITED   ,U15100MH1990PTC058404,27AAFCS3962D1ZC
8792,BLUE BIRD FOODS (INDIA) PVT LTD - BLUE BIRD FOODS,U15100MH1992PTC068541,27AAACB0693F1ZW
8793,EMPIRE SPICES AND FOODS LIMITED - EMPIRE,U15100MH1994PLC080772,23AAACE1056D1ZE
8794,NEELIKON FOOD DYES AND CHEMICALS LIMITED - NEELIKON,U15100MH1994PLC077761,27AAACN3451B1ZY
8795,GUJARAT MILK PRODUCTS LIMITED   ,U15100MH1994PLC084071,27AABCG0233H1Z2
8796,BIJUR SOOPER FOODS PRIVATE LIMITED - BIJUR SOOPER FOODS,U15100MH1997PTC109234,27AAACB6975E1ZL
8797,KIRTI FOODS LIMITED   ,U15100MH1998PLC115071,24AABCK4670J2ZH
8798,LIFE HEALTH FOODS INDIA PRIVATE LIMITED - Life Health Foods,U15100MH2003PTC140975,27AADCP2354C1ZR
8799,TUNIP AGRO LIMITED   ,U15100MH2004PLC148387,27AACCT0817D1ZQ
8800,THEOBROMA FOODS PRIVATE LIMITED - THEOBROMA,U15100MH2004PTC146202,07AACCT0588K1Z1
8801,MAN FOODS PRIVATE LIMITED   ,U15100MH2004PTC145954,07AAMCM5051A1ZR
8802,FUTURE AGROVET LIMITED   ,U15100MH2005PLC152599,27AADCP5377P2ZM
8803,AASHIRWAD INDUSTRIES PRIVATE LIMITED   ,U26940MH2012PTC232135,27AAKCA6305P1Z9
8804,ACRYCOL MINERALS LIMITED   ,U26940MH2010PLC208272,24AAICA8811C1Z1
8805,ASHOKA PRE-CON PRIVATE LIMITED   ,U26940MH2008PTC187764,10AAHCA3683K1ZQ
8806,RELIANCE CEMENT COMPANY PRIVATE LIMITED   ,U26940MH2007PTC173458,09AADCR6967R1Z9
8807,TRIM PLASTICS LIMITED   ,U25200MH1985PLC036513,24AADCT5829J2Z3
8808,SANGIR PLASTICS PVT LTD - SANGIR PLASTICS,U25200MH1982PTC027000,24AABCS3737J1ZC
8809,PRECISION BUSINESS PARK PRIVATE LIMITED   ,U25200MH1971PTC015286,27AAACP2272L1ZA
8810,AJAY PLASTICS PRIVATE LIMITED   ,U25200MH1970PTC014653,27AAACA3570G1ZX
8811,KOHINOOR ROPES PRIVATE LIMITED   ,U25199MH2015PTC262126,27AAFCK7732D1ZK
8812,CEAT SPECIALTY TYRES LIMITED - Ceat Specialty Tyres,U25199MH2012PLC236623,27AABCU5142M2Z2
8813,KANDUI INDUSTRIES PRIVATE LIMITED - kandui,U25199MH2010PTC199649,25AADCK8554D1ZK
8814,JYOTI PLASTIC WORKS P LTD - JYOTI PLASTIC,U25200MH1989PTC053825,27AAACJ1381Q2Z5
8815,NIRMAL POLY PLAST PRIVATE LIMITED   ,U25200MH1989PTC050419,27AAACN3772F2ZH
8816,RADCOM PACKAGING PRIVATE LIMITED   ,U25203MH2012PTC232376,27AAFCR9222B1ZK
8817,ANNAPURNA PET PRIVATE LIMITED   ,U25203MH2011PTC218187,24AAJCA5155C1Z1
8818,PLATINUM POLYMERS PRIVATE LIMITED   ,U25202MH2006PTC165216,27AAECP2031K1ZJ
8819,MANORAMA ROPES INDIA PRIVATE LIMITED - MANORAMA ROPES,U25202MH2005PTC151309,27AAECM2335B1ZY
8820,MEHTA FLEX PRIVATE LIMITED   ,U25202MH1999PTC121864,27AABCM8800G1ZL
8821,REGENCY ISPAT PRIVATE LIMITED   ,U27100MH2005PTC152359,27AADCR0012K1ZP
8822,PHOENIX FOILS PRIVATE LIMITED - PHOENIX FOILS,U27100MH2005PTC151473,27AADCP4964A1ZJ
8823,JAILAXMI CASTING AND ALLOYS PRIVATE LIMITED - Jailaxmi Casting And Alloys,U27100MH2004PTC148067,27AABCJ4567F1ZI
8824,MAHALAXMI TMT PRIVATE LIMITED - Mahalaxmi Tmt,U27100MH2004PTC147918,27AAECM8393D1Z8
8825,ARYA IRON AND STEEL COMPANY PRIVATE LIMITED - Arya Group-AISCO,U27100MH2004PTC147715,27AAECA8083G2ZI
8826,IREL (INDIA) LIMITED - IREL,U15100MH1950GOI008187,27MUMI05321B1DR
8827,J B MANGHARAM FOODS PRIVATE LIMITED   ,U15100MH1984PTC031983,23AAACJ1657R1Z9
8828,HALDIRAM FOODS INTERNATIONAL PRIVATE LIMITED - Haldiram Foods,U15100MH1987PTC045509,27AAACH3628L1ZG
8829,IMA-PG INDIA PRIVATE LIMITED - IMA-PG,U27100MH1961PTC011958,23AAACP6442Q1Z4
8830,DALAL ENGINEERING PRIVATE LIMITED   ,U27100MH1956PTC009713,27AAACD1852C1Z5
8831,AEON PROCARE PRIVATE LIMITED - Aeon Procare,U26990MH2016PTC283627,24AAOCA6410F1ZY
8832,HALDYN HEINZ FINE GLASS PRIVATE LIMITED - HALDYN HEINZ FINE GLASS,U26960MH2015PTC261972,27AAFCT2690H1Z4
8833,SAVERA MOULDINGS PRIVATE LIMITED   ,U25206MH2004PTC144164,27AAICS0229E1ZL
8834,PRIME HOUSEWARES LIMITED   ,U25206MH1995PLC084793,27AABCP6379F1Z6
8835,LE 15 PATISSERIE PRIVATE LIMITED - LE 15,U15122MH2015PTC266127,27AACCL9015B1ZU
8836,TABLESPOON FOODS PRIVATE LIMITED   ,U15122MH2015PTC269080,27AAFCT4979D1Z0
8837,FOOD SERVICE (INDIA) PRIVATE LIMITED - Food Service India,U15122MH2015PTC270117,24AACCF7000N1ZS
8838,KAGOME FOODS INDIA PRIVATE LIMITED   ,U15122MH2013PTC244632,27AAGCR4618C1ZJ
8839,LOVE SUGAR AND DOUGH PRIVATE LIMITED - LOVE SUGAR AND DOUGH,U15122MH2013PTC249230,27AACCL5715G1ZL
8840,VENEZIA FOOD & BEVERAGES PRIVATE LIMITED   ,U15122MH2013PTC250616,27AAECV6801D1ZI
8841,SAMAIRA AGRIFOODS PRIVATE LIMITED   ,U15122MH2014PTC258987,07AAVCS0937N1ZK
8842,CRANBERRY FOODS PRIVATE LIMITED - CranBerry,U15122MH2014PTC259904,27AAFCC8600G1ZT
8843,ALL TIME PLASTICS PRIVATE LIMITED - All Time Plastics,U25209MH2001PTC131139,27AADCA0463D2Z5
8844,MONSTER ENERGY INDIA PRIVATE LIMITED - Monster Energy,U15122MH2012FTC234942,27AAICM1980A1ZN
8845,UMARAI WORLDWIDE PRIVATE LIMITED   ,U15122MH2012PTC226432,27AABCU4052G1ZH
8846,CRAVE EATABLES PRIVATE LIMITED   ,U15122MH2012PTC235346,24AAECC9660R1ZZ
8847,AVA CHEMICALS PRIVATE LIMITED   ,U27100MH1985PTC038183,36AAICA9393D1ZF
8848,JSW STEEL COATED PRODUCTS LIMITED   ,U27100MH1985PLC037346,27AACCM3988L1ZU
8849,MULTI ORGANICS PRIVATE LIMITED   ,U27100MH1976PTC019067,27AAACM4507D1ZW
8850,ARANI FOODS (INDIA) PRIVATE LIMITED - ARANI FOODS,U15122MH2012PTC236616,27AALCA0145N1ZI
8851,LOLLYPOP FOODS PRIVATE LIMITED   ,U15122MH2013PTC240362,27AACCL4227D1ZU
8852,AXIOM CORDAGES LIMITED - axiom,U25209MH1999PLC119427,27AACCA0548G3ZX
8853,KRIS FLEXIPACKS PRIVATE LIMITED - Kris Flexipacks,U25209MH2007PTC168369,24AACCN4672Q1ZY
8854,NEXT POLYMERS LIMITED - NEXT POLYMERS,U25209MH2006PLC163933,26AACCN3555E1ZN
8855,DODSAL ENTERPRISES PRIVATE LIMITED   ,U15122MH1948PTC006195,27AAACD3737C1Z1
8856,GODREJ TYSON FOODS LIMITED - Godrej Tyson Foods,U15122MH2008PLC177741,03AADCG1614N1ZU
8857,GOOD FOOD AGRO VENTURES PRIVATE LIMITED   ,U15122MH2011PTC212697,27AAECG0970E1ZT
8858,DDS - TPM FLAVOURS PRIVATE LIMITED   ,U15122MH2011PTC219605,27AADCD9159K1Z5
8859,DUFLON INDUSTRIES PRIVATE LIMITED   ,U25209MH1988PTC048964,27AAACD1668G1ZR
8860,POLYNOVA INDUSTRIES LIMITED - Polynova,U25209MH1986PLC041294,27AAACP3071F1ZO
8861,KUNAL PLASTICS PRIVATE LIMITED - Propack,U25209MH1983PTC031665,26AAACK4312L1ZO
8862,PHIROZE SETHNA PRIVATE LIMITED - PHIROZE SETHNA,U25209MH1975PTC018396,27AAACP6098G1Z5
8863,POLYSET PLASTICS PRIVATE LIMITED - Polyset,U25209MH1973PTC016846,03AAACP7373E1ZN
8864,BILLION PLASTICS PRIVATE LIMITED   ,U25209MH1965PTC013200,27AAACB1940P1ZJ
8865,SIP MOULDS PRIVATE LIMITED   ,U25206MH2010PTC208587,27AAPCS0436E1ZD
8866,R C PLASTO TANKS & PIPES PRIVATE LIMITED   ,U25206MH2010PTC207824,27AAECR9482J1ZQ
8867,CHEMICAL PROCESS PIPING PRIVATE LIMITED - CHEMICAL PROCESS PIPING,U25206MH2004PTC149230,19AACCC6212D1Z3
8868,PYARELAL FOAMS PRIVATE LIMITED   ,U25191MH1984PTC243738,32AAACP9870E1ZG
8869,VOXTUR BIO LIMITED - Voxtur Bio,U25190MH2012PLC238544,27AAECV2679R1ZD
8870,PARLE AGRO PRIVATE LIMITED - Parle Agro,U15130MH1985PTC038459,27AAACP8416G2ZE
8871,KINJIN FOOD PRIVATE LIMITED   ,U15130MH1989PTC054268,27AAACK3335P1Z9
8872,TEWARI FOODS PRIVATE LIMITED   ,U15130MH1993PTC071608,27AAACT1849F1ZE
8873,JUSHI INDIA PRIVATE LIMITED   ,U25209MH2008PTC179862,27AABCJ9676R1ZH
8874,VRG ARIHANT PLAST PRIVATE LIMITED   ,U25209MH2007PTC172424,27AACCV5772H1Z0
8875,MULTIPLAST POLYMER PRIVATE LIMITED - Multiplast Polymer,U25209MH2007PTC170532,27AAFCM0612E1ZZ
8876,AMITY THERMOSETS PRIVATE LIMITED   ,U25200MH1997PTC109603,27AABCA3840N1ZK
8877,SARVOTTAM POLYMERS PRIVATE LIMITED   ,U25200MH1996PTC096723,27AAFCS1762D1ZI
8878,KRYFS POWER COMPONENTS LIMITED - Kryfs Power Components,U25209MH1991PLC060602,21AAACK2791F1ZW
8879,HITESH PLASTICS PRIVATE LIMITED - Hitesh Plastics,U25209MH1989PTC050912,27AAACH3437P1Z9
8880,MUKESH INDUSTRIES LIMITED   ,U17110GJ1990PLC014108,27AAACM4645E1ZN
8881,MATRIX FINE SCIENCES PRIVATE LIMITED - MATRIX FINE SCIENCES,U24233MH2013PTC243185,27AAICM5890K1ZT
8882,COLORANTS CHEM PRIVATE LIMITED   ,U24233MH2012PTC236284,03AAECM2368J1ZI
8883,ICA PIDILITE PRIVATE LIMITED - ICA PIDILITE,U24233MH2015PTC270308,24AABCW7477K1ZT
8884,GENEREX PHARMASSIST PRIVATE LIMITED - GENEREX PHARMASSIST,U24239MH2006PTC165368,27AACCG7184N1Z0
8885,PANEXCELL CLINICAL LAB PRIVATE LIMITED - Panexcell Clinical Lab,U24239MH2006PTC164765,27AAECD1817B1Z6
8886,HIMADRI FOODS LIMITED - HIMADRI,U15136MH1995PLC088963,27AAACH2002G1Z9
8887,MELODY HEALTHCARE PRIVATE LIMITED   ,U24239MH2006PTC163460,27AAECM7293G1Z5
8888,THINQ PHARMA-CRO LIMITED   ,U24239MH2006PLC165473,23AACCT5411D1ZY
8889,KAMDAR PLASTICS PRIVATE LIMITED   ,U25209MH1996PTC098169,27AACCK5593P1ZR
8890,CHEMCO PLASTIC INDUSTRIES PRIVATE LIMITED - Chemco Plastic Industries,U25209MH1996PTC096963,27AABCN0098H1ZG
8891,BAULI INDIA BAKES & SWEETS PRIVATE LIMITED - BAULI,U15122PN2015FTC165872,07AAGCB4093B1ZY
8892,NOVA FLEXIPACK PRIVATE LIMITED   ,U25209MH1995PTC092509,25AAACN3161C1Z1
8893,OVERSEAS POLYMERS PRIVATE LIMITED - Overseas Polymers,U25209MH1995PTC091368,24AAACV1895M2ZW
8894,MECHEMCO RESINS PRIVATE LIMITED - MECHEMCO,U25209MH1994PTC079404,24AADCM8896L1ZQ
8895,CREATIVE PROPACK LIMITED - Creative Propack,U25209MH1994PLC083816,23AAACE6761H1ZS
8896,SYSTEMATIC INDUSTRIES PRIVATE LIMITED   ,U25200MH2000PTC125313,27AAHCS2314K3Z9
8897,ORACLE PLASTICS PRIVATE LIMITED - Oracle Plastics,U25200MH1999PTC121367,27AAACO5675J1Z2
8898,PAREKHPLAST INDIA LIMITED - Parekhplast,U25200MH1999PLC119191,36AABCP4523B1ZX
8899,EVONIK INDIA PRIVATE LIMITED - Evonik Degussa,U25200MH1998PTC113786,19AAACH3690Q1ZX
8900,SANGEETA POLY PACK PRIVATE LIMITED   ,U25200MH1997PTC111394,27AABCS6267P2ZM
8901,ARTH IMPEX PRIVATE LIMITED   ,U24240MH1998PTC113710,36AAJCA2976K1Z8
8902,VITAL HEALTHCARE PRIVATE LIMITED   ,U24240MH1992PTC069190,29AACCV7572M1ZJ
8903,SARGAM FOOD PRIVATE LIMITED   ,U15135MH1985PTC037880,27AAACS5364C1ZJ
8904,PROCTER & GAMBLE HOME PRODUCTS PRIVATE LIMITED - P&G,U24240MH1989PTC050398,02AAACP4072C1Z3
8905,ANTHEA AROMATICS PVT LTD - Anthea Aromatics,U24240MH1985PTC038118,27AAACA6031G1Z3
8906,ORIENTAL AROMATICS LIMITED   ,U24240MH1973PLC016382,27AAACO4618F1ZM
8907,NEMUS PHARMACEUTICALS PRIVATE LIMITED - NEMUS PHARMACEUTICALS,U24239MH2010PTC211145,29AADCN4820D1ZO
8908,ISAGRO (ASIA) AGROCHEMICALS PRIVATE LIMITED - Isagro,U24299MH2001PTC133128,22AAACI8431L1ZM
8909,GANESH POLYCHEM LIMITED - Ganesh Polychem,U24299MH2001PLC133900,27AABCG6160B1Z0
8910,BUZIL ROSSARI PRIVATE LIMITED   ,U24297MH2013PTC251413,27AAFCB7676R1ZP
8911,CHEMVERA SPECIALTY CHEMICALS PRIVATE LIMITED - CHEMVERA,U24296MH2015PTC268381,27AAGCC1986Q1ZW
8912,JESONS INDUSTRIES LIMITED - Jesons Industries,U24295MH1999PLC122193,25AAACJ7659P2ZU
8913,INOX AIR PRODUCTS PRIVATE LIMITED - Inox Air Products,U24999MH1963PTC012625,08AAACI5569D1ZK
8914,REGENT PLAST PRIVATE LIMITED   ,U25202MH1985PTC036642,24AABCR3050K1ZL
8915,SHANKAR PACKAGINGS LIMITED - Shankar Packagings,U25202MH1985PLC036120,24AAACS8076P1ZR
8916,ORGANIC INDUSTRIES PRIVATE LIMITED - Organic Industries,U25201MH1997PTC106819,27AACCK5251E1ZR
8917,RECTICEL INDIA PRIVATE LIMITED   ,U25200MH2011FTC216209,27AAFCR2356A1ZP
8918,MULLACKAL POLYMERS PRIVATE LIMITED   ,U25200MH2007PTC174647,26AAFCM3054L1ZC
8919,SPECIALITY POLYMERS PRIVATE LIMITED   ,U24295MH1988PTC049233,27AAQCA4837N1ZY
8920,LORD INDIA PRIVATE LIMITED - LORD INDIA,U24295MH1985PTC037482,27AAACU0785H1Z8
8921,SRS PHARMACEUTICALS PRIVATE LIMITED   ,U24239MH2001PTC131384,27AAFCS4633P1ZT
8922,ACCUTEST RESEARCH LABORATORIES INDIA PRIVATE LIMITED - Accutest Research Labs,U24239MH2001PTC131153,27AADCA0798B3ZU
8923,RELIANCE LIFE SCIENCES PRIVATE LIMITED - Reliance Life Sciences,U24239MH2001PTC130654,27AABCR7594L1ZO
8924,MEHER DISTRIBUTORS PRIVATE LIMITED - MEHER DISTRIBUTORS,U24239MH2001PTC130423,27AACCM4300Q1ZC
8925,BLUE-FIN FROZEN FOODS PRIVATE LIMITED - Blue-Fin Frozen Foods,U15139MH2008PTC188502,27AADCB6509M1ZF
8926,DUVAL ENTERPRISES PRIVATE LIMITED   ,U15139MH2009PTC197797,27AADCD3120A1ZH
8927,MAGNUM ELASTOMERS PRIVATE LIMITED   ,U25190MH1994PTC079883,27AAACM5640H1ZK
8928,MANGAL SINGH BROTHERS PRIVATE LIMITED   ,U25111MH1990PTC055080,33AACCM1015C1ZE
8929,INNOVA RUBBERS PRIVATE LIMITED - INNOVA RUBBERS,U25110MH2000PTC123743,27AAACI6355F1ZM
8930,SURENDRA ELASTOMERS PRIVATE LIMITED   ,U25110MH1997PTC111951,08AAFCS3922F1ZG
8931,TYRESOLES (INDIA) PRIVATE LIMITED   ,U25110MH1990PTC059023,29AAACT2744B1ZM
8932,SAMS FRUIT PRODUCTS PRIVATE LIMITED   ,U15134MH2004PTC148738,27AAICS4092D1ZA
8933,M H FOODS PRIVATE LIMITED   ,U15134MH2002PTC134855,27AADCH8319K1Z9
8934,AROMATAN COSMETICS PRIVATE LIMITED   ,U24244MH1990PTC059322,32AAGCA6650D1Z3
8935,OCEA MARINE COSMETICS PRIVATE LIMITED   ,U24241MH2008PTC188215,27AABCO1052A1Z5
8936,ANUSPA HERITAGE PRODUCTS PRIVATE LIMITED - ANUSPA HERITAGE,U24241MH1999PTC119848,27AACCA9104C1Z5
8937,FLOWER VALLEY PERFUMES PRIVATE LIMITED   ,U24241MH1994PTC084004,27AAACF2346P1ZD
8938,VANSHI CHEMICALS PRIVATE LIMITED   ,U24241MH1984PTC033089,27AAFCV7745K1ZP
8939,NIVEA INDIA PRIVATE LIMITED - Nivea India,U24240MH2005FTC153536,32AACCN1990P1Z4
8940,NOVA COSMETICS PRIVATE LIMITED   ,U24240MH2000PTC127512,27AABCN1871C1ZR
8941,ASAI VISHWA SPECIALITY CHEMICALS PRIVATE LIMITED - Asai Vishwa Speciality Chemicals,U24233MH2012PTC226839,27AAKCA5299C1ZH
8942,BUILDING ENVELOPE SYSTEMS INDIA LIMITED - Building Envelope Systems India,U24233MH2012PLC235431,37AAFCB1635C1Z4
8943,LLOYD HEALTHCARE PRIVATE LIMITED   ,U24233MH2011PTC223091,33AACCL1129L1ZP
8944,MICRO ORGO CHEM PRIVATE LIMITED - MICRO ORGO CHEM,U24233MH2011PTC219203,27AAHCM2889H1Z0
8945,SARASWATI CHEMICALS PRIVATE LIMITED   ,U24233MH2010PTC204752,27AAOCS4520Q1ZO
8946,PRECIA PHARMA PRIVATE LIMITED   ,U24233MH2010PTC203201,33AAFCP7123F1ZP
8947,GOVIND KOLTE FOODS PRIVATE LIMITED   ,U15130MH2003PTC142334,27AACCG0190Q1ZA
8948,GOLI VADA PAV PRIVATE LIMITED   ,U15130MH2003PTC143785,27AACCB5297K2Z8
8949,CHHEDA SPECIALITIES FOODS PRIVATE LIMITED - Chheda Specialities,U15130MH2005PTC154730,27AACCC6221G1ZZ
8950,BHARAT RUBBER WORKS PRIVATE LIMITED - Bharat Rubber Works,U25190MH2007PTC174074,23AADCB3852H1ZY
8951,AMI POLYMER PRIVATE LIMITED   ,U25190MH2003PTC139089,09AAHCA7341Q1Z2
8952,MEYER ORGANICS PRIVATE LIMITED - Meyer Organics,U24239MH1981PTC023845,08AABCM9346B1ZK
8953,GROUP PHARMACEUTICALS LIMITED   ,U24239MH1980PLC022889,08AAACG8723H1ZK
8954,CONCEPT PHARMACEUTICALS LIMITED   ,U24239MH1979PLC021126,08AAACC4440M1ZN
8955,ARISTO PHARMACEUTICALS PRIVATE LIMITED - Aristo,U24239MH1971PTC015425,23AAACA4495N1ZG
8956,UNIVERSAL MEDICARE PRIVATE LIMITED   ,U24239MH1971PTC015282,27AAACU0717B1ZW
8957,STAR S COSMETICS (INDIA) PRIVATE LIMITED - Stars Cosmetics,U24246MH2007PTC175859,27AALCS7235H1Z0
8958,EUREKA COSMO PRIVATE LIMITED   ,U24246MH2007PTC175164,27AABCE8674N1ZY
8959,LASER COSMETICS PRIVATE LIMITED   ,U24246MH2005PTC156554,09AAECT6903A1ZL
8960,ZETTS COSMETICS PRIVATE LIMITED   ,U24246MH2004PTC146152,24AAACZ2026J1ZI
8961,AURA PERSONAL PRODUCTS PRIVATE LIMITED   ,U24246MH2003PTC143630,27AAECA5760C1ZX
8962,GLINT COSMETICS PRIVATE LIMITED - GLINT,U24246MH2004PTC143913,27AACCG1285E1ZT
8963,AVALON COSMETICS PRIVATE LIMITED   ,U24246MH2003PTC140203,33AAECA3300L3Z3
8964,AURA COSMETICS PRIVATE LIMITED   ,U24246MH2002PTC137275,27AAECA1071A1ZD
8965,PATCOS COSMETICS (INDIA) PVT LTD   ,U24246MH1993PTC072022,26AAACP2293H1ZG
8966,NETERSON TECHNOLOGIES PRIVATE LIMITED   ,U24246MH1946PTC005194,27AAACL0893K1Z9
8967,USV PRIVATE LIMITED - USV,U24239MH1961PTC012098,25AAACU1366N1Z4
8968,ACG ASSOCIATED CAPSULES PRIVATE LIMITED - ACG,U24239MH1961PTC012061,27AAACA4769K1ZD
8969,POLYPHARM PRIVATE LIMITED   ,U24239MH1961PTC012054,27AAACP2638N1Z4
8970,SUNWAYS (INDIA) PRIVATE LIMITED   ,U24239MH1953PTC009097,27AAACS6227N1Z0
8971,GOLDWIN MEDICARE LIMITED - Goldwin Medicare,U24236MH1986PLC040758,27AAACG1418R1ZD
8972,VIRBAC ANIMAL HEALTH INDIA PRIVATE LIMITED - Virbac,U24235MH2006PTC160701,22AACCV2316F1ZW
8973,PRASHI PHARMA PRIVATE LIMITED   ,U24234MH1998PTC117590,27AABCP0805E1ZX
8974,LAMAR NATURAL PRODUCTS PRIVATE LIMITED - L'AMAR NATURAL,U24200MH1995PTC089122,09AAACL0923G1ZT
8975,KEY ORGANICS PRIVATE LIMITED   ,U24200MH1989PTC051084,27AAACK8264H1ZC
8976,LAXMI ORGANIC INDUSTRIES LIMITED - Laxmi Organic Industries,U24200MH1989PLC051736,24AAACL2435R1ZB
8977,RAMAN & WEIL PRIVATE LIMITED   ,U24200MH1988PTC048181,37AAACR5065M1Z0
